hash,msg,is_bugfix,n_files
21c4526557fb50b9b62f32065c7d3952ea35c5df,"Added doc/sessions.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@523 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
99d8bb34fe034161c9f6ca7587a0f8b87a2f1236,"Added 'Session object guidlines' section to docs/sessions.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@524 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
5f37a627daf6e6d88fde2219034a5c0188aaff8a,"Fixed #340 -- Default admin settings (in django-admin startproject) now include cache middleware. Thanks, Bless

git-svn-id: http://code.djangoproject.com/svn/django/trunk@525 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
81c46499443310284c01879177a8acfd3ad25b12,"Made some tiny tweaks to docs/tutorial02.txt -- thanks, anonymous

git-svn-id: http://code.djangoproject.com/svn/django/trunk@527 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
8acb6c836ba0ca84f8ee40a7b8ac5c49e76f6d66,"Fixed typo in docs/generic_views.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@528 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
b1d9682a380484950b92f7fa37acd2b6f212578f,"Fixed #335 -- Admin login form now checks that cookies are enabled.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@529 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
f5ab1320ed3acbbc8b8bc358a46f5ae1380deff9,"Fixed bug in manipulator_valid_rel_key() -- it assumed the related object's primary key was called 'id'

git-svn-id: http://code.djangoproject.com/svn/django/trunk@530 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
8a939224fa5df92f38532c76901975b9e765a1e9,"Added friendly error message if a view returns None instead of an HttpResponse object.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@531 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
28d41fe2701a6d6912b655b86cf2a461d81e7ae9,"Tweaked [531] slightly, so that it checks for 'is None' instead of boolean 'not'

git-svn-id: http://code.djangoproject.com/svn/django/trunk@532 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
94960d5635c98a51a4c8ef239374605e05aa0c67,"Added docs/legacy_databases.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@533 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
1dccbcdcc1f2690cc0cf7715f31cd0cb4d260309,"Added a link to docs/legacy_databases.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@534 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
cb022650e7c0899f226e31eebb36ea0c33449295,"Clarified docs/django-admin.txt to say 'runserver' runs the model validator automatically

git-svn-id: http://code.djangoproject.com/svn/django/trunk@535 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
2972e8b5d5d1cc223e81e4fceef819333bbeb075,"Improved session code to force creation of a new session key if the given session key doesn't exist -- for extra security

git-svn-id: http://code.djangoproject.com/svn/django/trunk@536 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
a9c36d8db52736b6634b5f3e7711a9105d5c0fbd,"Modified admin styles to make headers and buttons readable with images off.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@537 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
8d6c276328b43ab0351cbfae9bcfcacfa9fdd47d,"Fixed #371 -- Fixed bug in 'random' template filter. Thanks, Boffbowsh

git-svn-id: http://code.djangoproject.com/svn/django/trunk@538 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
00c6acaaf30adfb77dd38bf2064ed33d314258d9,"Fixed #360 -- runserver now takes optional 'ip:port' in addition to 'port'. Thanks, benno@jeamland.net

git-svn-id: http://code.djangoproject.com/svn/django/trunk@539 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,4
9180112f021d0a2a16e29565ece4f137a1a99823,"Added 'limit' and 'offset' unit tests, one of which fails in MySQL 3 (refs #350)

git-svn-id: http://code.djangoproject.com/svn/django/trunk@540 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
e5e1ea602d9393a29400098dc40d0f9de846fdd1,"Fixed #350 -- 'offset' DB API parameter now works in MySQL 3. Tests from [540] pass. Thanks, ronan@cremin.com

git-svn-id: http://code.djangoproject.com/svn/django/trunk@541 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,5
33f2304ea91379a85db5f53ccf235846dde3630d,"Fixed #383 -- Clarified tutorial 2. Thanks, ssteiner

git-svn-id: http://code.djangoproject.com/svn/django/trunk@542 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
297731c65727cd2844e0fafd6cfb9e906455cd27,"Fixed #381 -- Clarified tutorial 1. Thanks, ssteiner

git-svn-id: http://code.djangoproject.com/svn/django/trunk@543 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
601a892ea0ae833d0b00bbd66edeb33ecd2fcb91,"Fixed #380 -- Clarified tutorial 1. Thanks, ssteiner

git-svn-id: http://code.djangoproject.com/svn/django/trunk@544 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
928832d6e03c8e1b86c9fcf2b4819c0625c920d0,"Changed SessionMiddleware to use process_request instead of process_view -- that way it always gets called, even for 404s

git-svn-id: http://code.djangoproject.com/svn/django/trunk@545 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,2
fffe1d1472232ae6baaff446b0aec580a5567c7d,"Fixed #406 -- Fixed small typo in docs/forms.txt. Thanks, Tom Haddon

git-svn-id: http://code.djangoproject.com/svn/django/trunk@546 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
9fb3f7fa932c9214f2b5114e9950529371f93023,"Fixed a small bug in admin changelist view -- the code that handles ordering by
a related field still assumed the outdated ordering syntax.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@547 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
aec0a73d73324820c767758afd250fc21a2896ef,"Changed 'coding error' and 'database error' e-mails to include request.path in subject

git-svn-id: http://code.djangoproject.com/svn/django/trunk@548 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
25264c86048d442a4885dfebae94510e2fa0c1e4,"Fixed #122 -- BIG, BACKWARDS-INCOMPATIBLE CHANGE. Changed model syntax to use fieldname=FieldClass() syntax. See ModelSyntaxChangeInstructions for important information on how to change your models

git-svn-id: http://code.djangoproject.com/svn/django/trunk@549 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,36
939e2bccd536c69681946901348bf35c909aad9f,"Changed django-admin.py inspectdb to output new-style model syntax

git-svn-id: http://code.djangoproject.com/svn/django/trunk@550 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
3db068f7fa974ad9c5838967ab7c238061ece93d,"Fixed bug in docs/tutorial02.txt related to model syntax change. Thanks, Jeremy

git-svn-id: http://code.djangoproject.com/svn/django/trunk@555 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
1aaa3358b9ec00e45fb21f2c2026301b8927c9fc,"Fixed ReST bug in docs/model-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@556 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
286698e8e5e08f3d74ee188ab2640564971069ce,"Removed 'this isn't yet supported' message from custom_pk unit test docstring -- it IS supported

git-svn-id: http://code.djangoproject.com/svn/django/trunk@557 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
75b5372a8fe4662946ed88b6abfc65b572314c75,"Tiny change to docstring in many_to_one_null model unit test

git-svn-id: http://code.djangoproject.com/svn/django/trunk@558 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
b8e1be6f46bb83f298f4b1d8b800fdd834016549,"Beefed up docs/model-api.txt -- added a significant amount of documentation, links to example models and formatting changes

git-svn-id: http://code.djangoproject.com/svn/django/trunk@560 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
9138dc700804437d89cbc5b6ea79aa32cb0edc0b,"Fixed the inevitable ReST bugs in [560]

git-svn-id: http://code.djangoproject.com/svn/django/trunk@561 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
c0fef161c107bf67b43b768b83f28f46b8f7e3b3,"Fixed the inevitable ReST bugs in [560]

git-svn-id: http://code.djangoproject.com/svn/django/trunk@562 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
f6f3b1f97b0374d49c916360ef7351615780d17e,"Fixed another stupid ReST bugs in [560]

git-svn-id: http://code.djangoproject.com/svn/django/trunk@563 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
879222786a6e04021a69afe557745d3c2a28bef2,"Added 'Using models', 'Models across files' and 'Models in multiple files' sections to docs/model-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@564 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False,1
09b5266d641d3cdb63948c87f48fcacb702fbf43,"Fixed bug in docs/model-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@565 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
10204da32653eedee0e94e1baeeaaed96dc8b954,"Fixed ReST bug in docs/model-api.txt -- I think

git-svn-id: http://code.djangoproject.com/svn/django/trunk@566 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
25d8441d724f64a99f43f29dddb104b879336eda,"Final ReST bugfix to docs/model-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@567 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
df3564dace7838d517714c6af3ceeeb11266839e,"Fixed typo in docs/model-api.txt

git-svn-id: http://code.djangoproject.com/svn/django/trunk@568 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
b77114caaa4842749e4779146e22c22a41880f13,"Fixed #423 -- Fixed bug in ForeignKey admin filters. Thanks, jkocherhans

git-svn-id: http://code.djangoproject.com/svn/django/trunk@569 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True,1
